File Name,Component RT,Compound Name,CAS#,Component Area,Formula,Match Factor,Component RI
462-3.D,12.1657759558062,Isobutyl acetate,110-19-0,47169.2792093122,C6H12O2,81.2195759041429,1011.24087726456
340-1.D,12.1658568184826,Isobutyl acetate,110-19-0,35374.7837316864,C6H12O2,83.0109435327618,1011.2433967435
340-3.D,12.1663934422332,Isobutyl acetate,110-19-0,43285.4783948216,C6H12O2,83.2170230140233,1011.26011659863
432-2.D,12.167324956515,Isobutyl acetate,110-19-0,61100.6863828415,C6H12O2,79.5813356541888,1011.28914025596
60-3.D,12.1677620459782,Isobutyl acetate,110-19-0,29597.5664152869,C6H12O2,79.2438870599025,1011.30275887142
340-2.D,12.1684037734069,Isobutyl acetate,110-19-0,50798.9685455649,C6H12O2,83.4881519437305,1011.32275349453
240-2.D,12.1685582368036,Isobutyl acetate,110-19-0,22583.2390735043,C6H12O2,78.1082877618318,1011.32756618799
310-1.D,12.168901850007,Isobutyl acetate,110-19-0,48154.9072888812,C6H12O2,83.3669620774081,1011.33827231678
310-2.D,12.1689295714898,Isobutyl acetate,110-19-0,53334.0561200154,C6H12O2,82.91447643564,1011.33913604891
240-1.D,12.1690017996855,Isobutyl acetate,110-19-0,37802.709824296,C6H12O2,84.1187935693412,1011.341386499
462-2.D,12.1690921453274,Isobutyl acetate,110-19-0,51790.3855584637,C6H12O2,80.9174222850746,1011.34420144345
68-2.D,12.1693988380427,Isobutyl acetate,110-19-0,18128.7320004269,C6H12O2,77.6962102378146,1011.35375722208
Aut-D129-0606.D,12.173213214813,Isobutyl acetate,110-19-0,28447.4886234784,C6H12O2,76.9582483607184,1011.47260367076
194-2.D,12.395210808688,Trichloromethane,67-66-3,18457.9005384197,CHCl3,87.0234968350404,1018.3894939613
194-1.D,12.4434388287117,"Disulfide, bis[1-(methylthio)ethyl]",69078-77-9,24558.9470335585,C6H14S4,77.2303726118176,1019.89215855154
194-3.D,12.4477894855291,Methylal,109-87-5,20618.1786672454,C3H8O2,83.7590285202257,1020.02771414641
164-2.D,12.4491496679524,Methylal,109-87-5,29655.546349341,C3H8O2,81.9054617834178,1020.07009403186
194-2.D,12.4495919850196,Methylal,109-87-5,21758.4186384437,C3H8O2,78.1590373612119,1020.08387552639
164-3.D,12.4530241963569,Methylal,109-87-5,28701.7252208998,C3H8O2,83.550065303451,1020.19081465515
68-2.D,12.454104491633,"Methane, trimethoxy-",149-73-5,15011.1113514747,C4H10O3,80.5157078136312,1020.22447395647
60-2.D,12.4622982311917,Methylal,109-87-5,36872.2675351931,C3H8O2,93.6441312887812,1020.47977040635
129-1.D,12.4634638154843,Methylal,109-87-5,35743.105517881,C3H8O2,86.0184994010119,1020.51608710031
68-3.D,12.4654807243584,Methylal,109-87-5,31073.3779768152,C3H8O2,76.9023935893558,1020.57892894091
164-1.D,12.4657592505212,Methylal,109-87-5,27585.4524937998,C3H8O2,82.2933406751246,1020.58760712015
129-2.D,12.4666154835493,Methylal,109-87-5,29200.1654902413,C3H8O2,84.8230759237237,1020.61428520172
99-2.D,12.4677839987559,Methylal,109-87-5,26903.5720786121,C3H8O2,83.3283831799901,1020.65069321564
462-1.D,12.4685775647732,Methylal,109-87-5,27608.7233330853,C3H8O2,80.48907025896,1020.67541874975
99-1.D,12.4686293380582,Methylal,109-87-5,28840.161077285,C3H8O2,82.6206703631989,1020.67703187594
432-1.D,12.4704735635306,Methylal,109-87-5,30104.3949794412,C3H8O2,78.3958061169267,1020.73449333325
99-3.D,12.4710735085757,"Disulfide, bis[1-(methylthio)ethyl]",69078-77-9,32536.8092811682,C6H14S4,76.2553483187121,1020.75318612169
129-3.D,12.4712190611378,Methylal,109-87-5,29169.3457741251,C3H8O2,80.0878645576664,1020.75772117582
68-1.D,12.4713225804504,Methylal,109-87-5,34129.5484604988,C3H8O2,88.5501466099415,1020.76094657892
60-1.D,12.4713404699665,Methylal,109-87-5,50050.5609595428,C3H8O2,86.6896317251503,1020.76150397154
278-1.D,12.4716386693595,Methylal,109-87-5,27538.2261989347,C3H8O2,81.2274773382551,1020.77079511947
397-3.D,12.4732202571393,Methylal,109-87-5,25995.1371718849,C3H8O2,77.1951492693055,1020.82007344257
60-3.D,12.4733530576506,Methylal,109-87-5,34659.7068948882,C3H8O2,81.6642392209308,1020.82421117466
462-3.D,12.4738058348549,Methylal,109-87-5,15650.8703417531,C3H8O2,85.3122024016003,1020.83831858093
340-2.D,12.4739076799587,Methylal,109-87-5,44163.3952814185,C3H8O2,80.2513877296891,1020.84149181987
240-3.D,12.4752232243632,Methylal,109-87-5,56555.4830313678,C3H8O2,84.0002837140994,1020.88248089619
240-1.D,12.4755232041208,Methylal,109-87-5,29256.2873697843,C3H8O2,82.6964679934349,1020.89182751584
310-2.D,12.4766107253645,Methylal,109-87-5,32877.5585025894,C3H8O2,84.776374274507,1020.92571196026
240-2.D,12.4767369954369,Methylal,109-87-5,25295.215773525,C3H8O2,82.4656493140138,1020.92964622019
340-1.D,12.4769474526538,Methylal,109-87-5,41546.6410049012,C3H8O2,80.4893298740676,1020.93620354117
462-2.D,12.4810630751216,Methylal,109-87-5,32123.3798825486,C3H8O2,85.1108415261648,1021.06443605302
340-3.D,12.4811414808565,Methylal,109-87-5,50970.9720508531,C3H8O2,78.0659120660577,1021.06687897979
278-2.D,12.4811777706276,Methylal,109-87-5,29653.1420951469,C3H8O2,77.7466151398655,1021.06800967838
340-3.D,12.4812172352491,2-Butanol,78-92-2,26069.9807090421,C4H10O,77.7542837178317,1021.06923929737
310-1.D,12.481937653078,2-Butanol,78-92-2,19457.3837280857,C4H10O,77.8741171502221,1021.09168571672
432-2.D,12.7318050313593,Propanenitrile,107-12-0,66769.2483735347,C3H5N,80.9063412254066,1028.87692884746
340-1.D,12.7319025446978,Propanenitrile,107-12-0,64180.856341875,C3H5N,77.5079851144105,1028.87996711942
278-3.D,12.7321577760346,Propanenitrile,107-12-0,64774.3461048629,C3H5N,84.1570651110734,1028.88791949009
462-1.D,12.7323525352207,Propanenitrile,107-12-0,81881.2323123681,C3H5N,96.0713640926332,1028.89398769966
397-3.D,12.7343516237971,Propanenitrile,107-12-0,75575.7289844778,C3H5N,79.4903718054396,1028.95627430432
340-2.D,12.7345288274301,Propanenitrile,107-12-0,82874.7766062465,C3H5N,95.5514009726505,1028.96179552672
Aut-D129-0605.D,12.7347884194128,"Ethanone, 1-(2-furanyl)-",1192-62-7,5564.52983608298,C6H6O2,75.6875878909303,1028.96988376422
397-1.D,12.734805650209,Propanenitrile,107-12-0,80809.1530955759,C3H5N,93.1486639088481,1028.97042063278
240-1.D,12.7348461302835,Propanenitrile,107-12-0,52184.5582066983,C3H5N,92.2961459977352,1028.97168189075
462-2.D,12.7353114074256,Propanenitrile,107-12-0,84949.8677341632,C3H5N,88.0475183893968,1028.98617876385
397-2.D,12.7355839541144,Propanenitrile,107-12-0,78366.8939859644,C3H5N,90.5114971501654,1028.99467063762
432-3.D,12.7355962546391,Propanenitrile,107-12-0,75129.6504100429,C3H5N,96.15106991746,1028.99505389123
310-1.D,12.7360262501606,Propanenitrile,107-12-0,82439.0113075702,C3H5N,92.4921781457576,1029.00845147719
240-3.D,12.7369856235966,Propanenitrile,107-12-0,45394.9605347842,C3H5N,75.4362187107259,1029.03834315615
432-1.D,12.7390933672962,Propanenitrile,107-12-0,74889.5359118091,C3H5N,76.4584075145234,1029.10401518293
278-1.D,12.7395648835648,Propanenitrile,107-12-0,61779.9676271363,C3H5N,78.1222437625464,1029.11870645162
164-1.D,12.7405322524375,"Furan, 2-ethyl-5-methyl-",1703-52-2,9680.59694145353,C7H10O,76.939332225383,1029.1488472484
310-3.D,12.7424777413304,Propanenitrile,107-12-0,53442.0538576516,C3H5N,76.5251899566005,1029.20946382086
432-2.D,12.7429273255221,"Ethanone, 1-(2-furanyl)-",1192-62-7,9131.15448437552,C6H6O2,79.8892796297709,1029.22347174083
99-1.D,12.7445656008257,"3,4,5-Trimethylpyrazole",5519-42-6,14913.3004192682,C6H10N2,75.6130291385285,1029.27451630552
99-2.D,12.7455025441664,"Furan, 2-ethyl-5-methyl-",1703-52-2,15915.4000133398,C7H10O,75.7745719079799,1029.30370911875
60-1.D,12.7457906624451,"Furan, 2-ethyl-5-methyl-",1703-52-2,15201.4958351843,C7H10O,77.7711198563357,1029.31268616436
60-3.D,12.746219976806,"Ethanone, 1-(2-furanyl)-",1192-62-7,13466.4202982387,C6H6O2,75.321939900044,1029.32606252706
194-3.D,12.7800792294079,3-Ethyl-3-methylheptane,17302-01-1,47147.3498559288,C10H22,84.8450625653086,1030.38103222957
194-2.D,12.7806044275273,"Undecane, 4,7-dimethyl-",17301-32-5,87289.6795314646,C13H28,83.0959702095347,1030.39739609058
164-2.D,12.780938963561,3-Ethyl-3-methylheptane,17302-01-1,56216.6973024697,C10H22,81.5566394010754,1030.40781939745
99-1.D,12.7817869057599,3-Ethyl-3-methylheptane,17302-01-1,49498.5018577332,C10H22,82.5927045501477,1030.4342391575
164-3.D,12.782336726649,3-Ethyl-3-methylheptane,17302-01-1,43855.5527815162,C10H22,81.5903400887921,1030.45137020249
164-1.D,12.7824128118254,3-Ethyl-3-methylheptane,17302-01-1,124257.336131085,C10H22,87.6262521369013,1030.45374082647
68-1.D,12.7841547120058,3-Ethyl-3-methylheptane,17302-01-1,63422.2281604076,C10H22,80.9482011320314,1030.50801408337
340-2.D,12.7857008388138,"Nonane, 4,5-dimethyl-",17302-23-7,105449.353664358,C11H24,83.9891753741272,1030.5561875312
397-3.D,12.7857180833415,3-Ethyl-3-methylheptane,17302-01-1,107962.176553045,C10H22,83.08005368749,1030.55672482759
340-1.D,12.7868274634496,"Undecane, 4,7-dimethyl-",17301-32-5,91261.7883610502,C13H28,82.2050676049251,1030.59129033961
340-3.D,12.7872893518244,"Nonane, 4,5-dimethyl-",17302-23-7,85746.642702892,C11H24,80.7936058900627,1030.60568162718
340-3.D,12.7879088807698,3-Ethyl-3-methylheptane,17302-01-1,83533.137653335,C10H22,80.8463218965938,1030.62498460102
310-2.D,12.7883072968734,"Nonane, 4,5-dimethyl-",17302-23-7,167282.045823296,C11H24,87.2938383035375,1030.63739825123
310-2.D,12.9066106204831,1-Butanol,71-36-3,392455.013791041,C4H10O,86.1660534686011,1034.32343419483
432-1.D,12.910356923884,2-Aminocyanoacetamide,6719-21-7,21489.0127603309,C3H5N3O,76.1799303705571,1034.44015964742
164-3.D,12.9189498099924,1-Propanol,71-23-8,398246.261034647,C3H8O,89.5566650086141,1034.70789250638
129-3.D,12.9207600200418,1-Propanol,71-23-8,299135.472031025,C3H8O,88.3485393503892,1034.76429412811
194-2.D,12.9211363793627,"Butanoic acid, ethyl ester",105-54-4,372896.938561159,C6H12O2,85.4087324559109,1034.77602054409
194-1.D,12.9217069803886,"Butanoic acid, ethyl ester",105-54-4,310787.297849739,C6H12O2,79.2202018151924,1034.79379904622
164-1.D,12.9217483912702,"Butanoic acid, ethyl ester",105-54-4,419862.6711768,C6H12O2,82.2018494234218,1034.79508930582
194-3.D,12.9222806405011,"Butanoic acid, ethyl ester",105-54-4,461872.52356779,C6H12O2,85.449285319235,1034.81167286185
99-3.D,12.9224758915347,"Butanoic acid, ethyl ester",105-54-4,529629.424044975,C6H12O2,81.3027477819372,1034.81775639616
164-2.D,12.9229269486729,"Butanoic acid, ethyl ester",105-54-4,338754.67085859,C6H12O2,86.0661036647574,1034.83181020947
68-2.D,12.9236849146803,"Butanoic acid, ethyl ester",105-54-4,224720.394805965,C6H12O2,80.2208083951281,1034.85542653623
397-1.D,12.9243517981974,1-Propanol,71-23-8,175211.51975424,C3H8O,80.5780030928285,1034.87620496019
99-1.D,12.9247965090236,"Butanoic acid, ethyl ester",105-54-4,305942.414118825,C6H12O2,82.685240555353,1034.89006103828
129-1.D,12.9250563156624,"Butanoic acid, ethyl ester",105-54-4,183379.462364667,C6H12O2,83.4265498721469,1034.89815596393
462-2.D,12.9256503887411,"Acetic acid, ethoxy-, ethyl ester",817-95-8,129080.100545149,C6H12O3,78.5311875969928,1034.91666579658
99-2.D,12.9256894342795,"Butanoic acid, ethyl ester",105-54-4,282674.666459469,C6H12O2,82.6842051102022,1034.91788235798
240-3.D,12.925874360236,1-Propanol,71-23-8,114336.057392143,C3H8O,78.9327848066986,1034.92364418869
129-2.D,12.9260894476864,"Butanoic acid, ethyl ester",105-54-4,335983.736403914,C6H12O2,81.6995703453871,1034.93034577618
68-3.D,12.9261646455253,"Butanoic acid, ethyl ester",105-54-4,457364.860226675,C6H12O2,81.4030475777161,1034.93268875293
68-1.D,12.9261647587489,"Butanoic acid, ethyl ester",105-54-4,344836.703123787,C6H12O2,79.5462756126443,1034.93269228069
310-3.D,12.926353025322,1-Propanol,71-23-8,111241.435620928,C3H8O,77.6679931202657,1034.93855819667
60-3.D,12.9265714436245,"Butanoic acid, ethyl ester",105-54-4,211264.020831148,C6H12O2,84.3535147006421,1034.94536356518
462-1.D,12.9266671142199,1-Propanol,71-23-8,141246.111847712,C3H8O,76.5147349810395,1034.94834442187
397-3.D,12.9267584419175,"Acetic acid, ethoxy-, ethyl ester",817-95-8,162650.600112111,C6H12O3,80.8353042014382,1034.95118996472
340-3.D,12.9268322863079,"Acetic acid, ethoxy-, ethyl ester",817-95-8,183583.05972851,C6H12O3,80.7524440819596,1034.9534907714
340-1.D,12.927136689148,"Butanoic acid, ethyl ester",105-54-4,395024.832595468,C6H12O2,79.0125670120105,1034.96297520324
Aut-D129-0606.D,12.9276044737987,1-Propanol,71-23-8,276423.798822648,C3H8O,89.2072713518342,1034.97755020404
432-2.D,12.9279381455519,"Acetic acid, ethoxy-, ethyl ester",817-95-8,143011.077373307,C6H12O3,80.0519837486975,1034.98794658208
60-1.D,12.9286952261731,"Butanoic acid, ethyl ester",105-54-4,282127.746355429,C6H12O2,79.8658700192968,1035.01153532242
340-2.D,12.9287007109914,"Acetic acid, ethoxy-, ethyl ester",817-95-8,234183.236171227,C6H12O3,83.9877919281458,1035.01170621565
60-2.D,12.9288875889242,"Butanoic acid, ethyl ester",105-54-4,228230.465233826,C6H12O2,79.4200962959515,1035.01752886506
310-1.D,12.9298051816477,1-Propanol,71-23-8,216392.352652221,C3H8O,75.1025338713255,1035.04611876142
278-2.D,12.9301073749455,1-Propanol,71-23-8,128951.260572329,C3H8O,75.0420966967939,1035.05553434945
240-1.D,12.9302997204463,"Acetic acid, ethoxy-, ethyl ester",817-95-8,144068.154413725,C6H12O3,82.6850674576443,1035.06152735461
310-1.D,12.9803871938083,"Propanoic acid, 2-methyl-, anhydride",97-72-3,72668.5767847282,C8H14O3,76.2087595623049,1036.62212786441
340-3.D,13.1016545789362,"3-Hexanone, 2-methyl-",7379-12-6,33620.459448168,C7H14O,80.8853259088838,1040.40051655823
397-3.D,13.1024844166842,"3-Hexanone, 2-methyl-",7379-12-6,24972.2848037773,C7H14O,78.4936205330548,1040.42637222883
432-2.D,13.1031979765437,"3-Hexanone, 2-methyl-",7379-12-6,34663.4379712427,C7H14O,81.0927567358356,1040.44860497098
310-2.D,13.1033354828953,"3-Hexanone, 2-methyl-",7379-12-6,40351.093021573,C7H14O,76.8739213177364,1040.45288932529
340-1.D,13.1046935089342,"3-Hexanone, 2-methyl-",7379-12-6,35406.5001445378,C7H14O,79.0863260062961,1040.49520202319
397-1.D,13.1049699154848,"3-Hexanone, 2-methyl-",7379-12-6,29401.8320839358,C7H14O,80.7180293940556,1040.50381416061
240-1.D,13.1051265060288,"3-Hexanone, 2-methyl-",7379-12-6,26500.2667282234,C7H14O,81.3984846060365,1040.50869313067
340-2.D,13.1054326873349,"3-Hexanone, 2-methyl-",7379-12-6,31034.512427196,C7H14O,78.8918394793599,1040.51823297507
278-3.D,13.1063003600194,"3-Hexanone, 2-methyl-",7379-12-6,70887.0162808224,C7H14O,80.2741372941389,1040.54526748775
278-2.D,13.1066001582358,"3-Hexanone, 2-methyl-",7379-12-6,70913.2702325208,C7H14O,77.9194324632749,1040.55460845103
278-1.D,13.1070457242422,"3-Hexanone, 2-methyl-",7379-12-6,59978.1874174629,C7H14O,78.8904065669034,1040.56849117439
278-3.D,13.115621191704,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,1000432-17-9,350770.512930465,C12H16O2,75.5722242900075,1040.83568131186
194-2.D,13.1167842154288,Toluene,108-88-3,160937.773884419,C7H8,92.3379926522734,1040.87191822492
99-3.D,13.1175573476392,"Bicyclo[3.2.0]hepta-2,6-diene",2422-86-8,123186.069712989,C7H8,83.8895927366974,1040.89600709267
194-1.D,13.1181264912187,Toluene,108-88-3,223983.127142291,C7H8,91.895099327342,1040.91374018441
129-2.D,13.118960580532,Toluene,108-88-3,160476.222474431,C7H8,87.0748539284573,1040.93972832317
164-3.D,13.1192762026645,Toluene,108-88-3,143553.668919079,C7H8,84.7020816964628,1040.94956232013
Aut-D129-0605.D,13.1193486933412,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,1000432-17-9,213929.926099887,C12H16O2,78.6296442862087,1040.95182094847
129-1.D,13.1196197787643,Toluene,108-88-3,162865.057230197,C7H8,84.1653569998833,1040.96026729286
164-2.D,13.1201004091616,Toluene,108-88-3,181194.693591497,C7H8,88.751700203883,1040.97524253503
99-1.D,13.1201690702053,Toluene,108-88-3,247882.944643536,C7H8,88.9789895624113,1040.97738184157
164-1.D,13.1204808268232,Toluene,108-88-3,254358.20793336,C7H8,91.2833416806383,1040.98709539876
129-3.D,13.1208329182001,Toluene,108-88-3,137658.178121392,C7H8,85.402017546044,1040.99806568625
397-3.D,13.1208510102229,Toluene,108-88-3,211265.68187584,C7H8,87.6758143217082,1040.99862938847
68-2.D,13.1215394679213,Toluene,108-88-3,299502.635294949,C7H8,87.0417155339458,1041.02008001001
194-3.D,13.1217512867596,"Bicyclo[3.2.0]hepta-2,6-diene",2422-86-8,137505.731945974,C7H8,83.7512129407808,1041.02667975571
99-2.D,13.1222191703702,Toluene,108-88-3,179627.66067486,C7H8,86.8106847098233,1041.04125783986
462-1.D,13.1222851767024,Toluene,108-88-3,200980.03452733,C7H8,86.9181810289717,1041.04331443223
60-1.D,13.1227278339165,Toluene,108-88-3,199060.06932762,C7H8,89.7107567514767,1041.05710652489
68-3.D,13.1227691004772,Toluene,108-88-3,199855.538260678,C7H8,89.2105313980442,1041.05839228781
68-1.D,13.1238649848845,Toluene,108-88-3,242182.409955985,C7H8,89.5551310584672,1041.09253730751
60-3.D,13.1239005647067,Toluene,108-88-3,155605.814562599,C7H8,84.7982440184441,1041.09364588586
432-3.D,13.1240322977516,Toluene,108-88-3,221320.95568107,C7H8,87.6788097614434,1041.09775035836
60-2.D,13.1245355468839,Toluene,108-88-3,198430.259149426,C7H8,90.6661953419435,1041.11343034379
432-2.D,13.1245418845807,Toluene,108-88-3,204275.924911577,C7H8,86.1097722729697,1041.11362781058
397-1.D,13.1245578230438,Toluene,108-88-3,195698.949492337,C7H8,83.2724578941448,1041.11412441327
340-2.D,13.1247729886284,Toluene,108-88-3,209602.838222197,C7H8,87.2343377645101,1041.12082843522
432-1.D,13.1247828952364,Toluene,108-88-3,205539.555522843,C7H8,84.5179661348521,1041.12113710037
462-2.D,13.1255087003017,Toluene,108-88-3,477646.127938083,C7H8,88.3323301112058,1041.14375137254
462-3.D,13.1259998888948,Toluene,108-88-3,190319.221420514,C7H8,86.6787447002835,1041.15905558171
240-3.D,13.1267184039659,Toluene,108-88-3,164636.948606759,C7H8,83.7285210468849,1041.18144271587
240-2.D,13.12679249089,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,1000432-17-9,169986.441836982,C12H16O2,85.5059614222211,1041.1837510793
310-1.D,13.1269805041261,"Bicyclo[3.2.0]hepta-2,6-diene",2422-86-8,193619.349517492,C7H8,84.0111681701693,1041.18960910192
397-2.D,13.1275456815221,Toluene,108-88-3,253765.650664824,C7H8,83.2992838388715,1041.20721861729
240-1.D,13.1294525954246,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,1000432-17-9,191067.435534256,C12H16O2,84.3446691851338,1041.26663328944
340-3.D,13.1298208536799,Toluene,108-88-3,196578.890245018,C7H8,85.8082136248937,1041.27810729646
340-1.D,13.1301128155121,Toluene,108-88-3,226504.034541496,C7H8,84.8077026953451,1041.28720409759
310-2.D,13.1301700017421,Toluene,108-88-3,235715.467175276,C7H8,85.3591771672028,1041.28898587762
278-1.D,13.1314801183279,Toluene,108-88-3,231833.330813168,C7H8,86.2549536822789,1041.32980583667
Aut-D129-0606.D,13.1317886805375,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,1000432-17-9,119015.953172062,C12H16O2,75.7642885152032,1041.33941986408
310-3.D,13.1333421828597,Toluene,108-88-3,94421.908838484,C7H8,87.2210338564989,1041.38782311449
278-2.D,13.1347670484086,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,1000432-17-9,525539.84483162,C12H16O2,76.5908564781425,1041.4322183645
240-1.D,13.1993754590515,Neopentane,463-82-1,19584.1404820794,C5H12,81.0761672474477,1043.44525499459
310-2.D,13.2005878112488,"Pentane, 2,2,3-trimethyl-",564-02-3,120991.695927898,C8H18,82.2663677802061,1043.4830288596
240-2.D,13.2028493210266,Sulphuric acid dibutyl ester,625-22-9,37583.6116075518,C8H18O4S,75.7849764980687,1043.55349185314
278-1.D,13.2042147200427,Butyl isocyanatoacetate,17046-22-9,46863.1229865679,C7H11NO3,79.5791851651838,1043.59603427458
240-3.D,13.2074246429082,Neopentane,463-82-1,27748.6473808828,C5H12,75.8318678936979,1043.69604745002
278-1.D,13.2074562208879,"Ethanedioic acid, dibutyl ester",2050-60-4,45862.696496242,C10H18O4,78.9645647769339,1043.69703134095
194-2.D,13.2547879216793,"1,3-Dioxepane, 2-heptyl-",61732-92-1,213215.773933675,C12H24O2,77.848822664554,1045.17176886367
194-3.D,13.2562401336908,2-Oxopentanedioic acid,328-50-7,92573.1633180155,C5H6O5,77.6165200634404,1045.21701616111
164-2.D,13.2568517001366,"1,3-Dioxepane, 2-heptyl-",61732-92-1,187737.81464953,C12H24O2,75.2878213758285,1045.23607104336
462-2.D,13.2599874322009,"1,3-Dioxepane, 2-heptyl-",61732-92-1,339952.223365747,C12H24O2,77.9141586262972,1045.33377261882
397-3.D,13.2601181137648,"1,3-Dioxepane, 2-heptyl-",61732-92-1,415446.27289204,C12H24O2,78.7811201901401,1045.33784432979
432-3.D,13.2603697591036,"1,3-Dioxepane, 2-heptyl-",61732-92-1,341810.297530076,C12H24O2,76.9678598465255,1045.34568496973
432-1.D,13.2604743064576,"1,3-Dioxepane, 2-heptyl-",61732-92-1,317414.754748282,C12H24O2,77.6029529330336,1045.34894240404
462-3.D,13.2610456315172,"1,3-Dioxepane, 2-heptyl-",61732-92-1,321966.564539579,C12H24O2,77.7735996216512,1045.36674346525
432-2.D,13.2613219119028,"1,3-Dioxepane, 2-heptyl-",61732-92-1,328507.5576516,C12H24O2,77.7029648429698,1045.37535167169
397-2.D,13.2613529370437,"1,3-Dioxepane, 2-heptyl-",61732-92-1,346773.897224146,C12H24O2,77.9460838302915,1045.37631833755
462-1.D,13.2614089351004,2-Oxopentanedioic acid,328-50-7,356831.256479311,C5H6O5,76.1013130127287,1045.37806309707
340-2.D,13.2614978738236,"1,3-Dioxepane, 2-heptyl-",61732-92-1,473353.465245555,C12H24O2,79.2470831387973,1045.38083420544
397-1.D,13.2619183210441,2-Oxopentanedioic acid,328-50-7,321295.629417677,C5H6O5,76.9759361614327,1045.39393429021
340-3.D,13.2619815089189,"1,3-Dioxepane, 2-heptyl-",61732-92-1,397595.173363669,C12H24O2,79.5524932722075,1045.39590306649
310-3.D,13.2620428106638,"1,3-Dioxepane, 2-heptyl-",61732-92-1,226184.623184462,C12H24O2,77.1292700841063,1045.39781307568
340-1.D,13.2629489999465,"1,3-Dioxepane, 2-heptyl-",61732-92-1,459413.15323375,C12H24O2,79.3335148466881,1045.42604766931
310-2.D,13.2632656395788,"1,3-Dioxepane, 2-heptyl-",61732-92-1,517640.547796271,C12H24O2,78.1340651308582,1045.43591336902
278-3.D,13.263524418281,"1,3-Dioxepane, 2-heptyl-",61732-92-1,501649.769075654,C12H24O2,79.3353940058824,1045.44397626674
310-1.D,13.2639890535468,"1,3-Dioxepane, 2-heptyl-",61732-92-1,610782.458962645,C12H24O2,78.4805364938088,1045.45845314058
278-2.D,13.2645999054083,"1,3-Dioxepane, 2-heptyl-",61732-92-1,467960.317807145,C12H24O2,79.5573572412797,1045.47748575817
240-3.D,13.2652591980032,"1,3-Dioxepane, 2-heptyl-",61732-92-1,592342.512878141,C12H24O2,80.4011266013559,1045.49802766796
278-1.D,13.2654090177263,"1,3-Dioxepane, 2-heptyl-",61732-92-1,452234.745027699,C12H24O2,78.5403271409977,1045.50269567616
240-2.D,13.2654976842255,"1,3-Dioxepane, 2-heptyl-",61732-92-1,495107.524847315,C12H24O2,78.2460075150207,1045.50545830271
240-1.D,13.2661845046467,"1,3-Dioxepane, 2-heptyl-",61732-92-1,708601.642480805,C12H24O2,79.5837868247651,1045.52685791079
68-3.D,13.2679012433301,2-Butenal,4170-30-3,536888.754065649,C4H6O,91.9613013636813,1045.58034719832
129-3.D,13.2693663177788,2-Butenal,4170-30-3,350759.859344031,C4H6O,91.1174538635972,1045.62599525717
60-3.D,13.2702866845363,2-Butenal,4170-30-3,588973.472981585,C4H6O,95.8578541975534,1045.65467158549
99-3.D,13.2728952161998,2-Butenal,4170-30-3,392141.612119088,C4H6O,96.0234244905217,1045.73594691384
164-3.D,13.2796903986302,2-Butenal,4170-30-3,148629.313594824,C4H6O,92.0148547439905,1045.94766781836
68-1.D,13.2826573463152,2-Butenal,4170-30-3,182062.348665521,C4H6O,91.0830199253747,1046.04011049432
60-1.D,13.2827175546046,2-Butenal,4170-30-3,265805.668273585,C4H6O,92.4011598519634,1046.04198643417
60-1.D,13.2827179307585,"Furan, 2,3-dihydro-",1191-99-7,263047.740978238,C4H6O,92.5506893747536,1046.04199815418
129-1.D,13.2854318591927,"Furan, 2,3-dihydro-",1191-99-7,155486.45475843,C4H6O,93.5978500215548,1046.12655738254
164-2.D,13.2860107883458,2-Butenal,4170-30-3,58211.7870049724,C4H6O,88.3519809685504,1046.14459536831
129-2.D,13.2864378016376,2-Butenal,4170-30-3,112245.705229771,C4H6O,76.0422330777838,1046.15790003544
Aut-D129-0606.D,13.2864524685847,2-Butenal,4170-30-3,145581.738709413,C4H6O,93.6307375547691,1046.15835702087
99-2.D,13.2865359874658,"Furan, 2,3-dihydro-",1191-99-7,108841.092640167,C4H6O,93.8671494653362,1046.1609592605
60-2.D,13.2866767797311,2-Butenal,4170-30-3,193262.491491159,C4H6O,93.5521247146021,1046.16534599567
99-1.D,13.286710558709,2-Butenal,4170-30-3,193821.068649554,C4H6O,95.0835998498078,1046.16639846421
68-2.D,13.2896685555701,2-Butenal,4170-30-3,145700.797542796,C4H6O,91.6735558284866,1046.25856225487
68-2.D,13.2899709767112,"Furan, 2,3-dihydro-",1191-99-7,143667.151967156,C4H6O,91.0103868255835,1046.26798494193
194-3.D,13.3009346481767,2-Butenal,4170-30-3,58754.85497829,C4H6O,82.1437635164807,1046.60958554843
310-3.D,13.4245923516241,"2-Oxo-4-phenyl-6-(4-chlorophenyl)-1,2-dihydropyrimidine",24030-13-5,8365.11607793076,C16H11ClN2O,76.2856728906149,1050.46245058807
Aut-D129-0605.D,13.4380414715038,"Butanoic acid, 2-methyl-, ethyl ester",7452-79-1,151542.672364024,C7H14O2,94.3155591747279,1050.88149155643
194-2.D,13.4411736734342,"Butanoic acid, 2-methyl-, ethyl ester",7452-79-1,190430.679357825,C7H14O2,93.7982206798673,1050.97908314174
